time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
6.659999999999946,-59.3127727858,36.4345775742,18.7032611446,0.111706691495,0.531348398677,0.0,-34.388304911,6.46279791734,-9.69906193218,-0.195789040322,0.0622383514725,0.0,463.3941510465826,465.2615638761603,465.8461075503573,464.7037610799179
6.719999999999945,-61.4244315802,36.8186738176,18.0910118954,0.100287673584,0.549229542224,0.0,-36.0179087258,6.33927741944,-10.7301806288,-0.190599578153,0.0198184018846,0.0,452.40384416276015,448.9752329102741,451.34590989018716,451.7286563662158
6.779999999999943,-63.6372466819,37.1950730826,17.4117671596,0.0899189502578,0.551593662056,0.0,-37.7691594617,6.20713260059,-11.9274921354,-0.180420458654,0.0305532230373,0.0,437.71035639699653,438.6033176570843,438.82760057200863,439.6376992262757
6.839999999999942,-65.9621800551,37.5637017064,16.6594335147,0.0791180236196,0.556796269825,0.0,-39.7578498316,6.08012570472,-13.1717832035,-0.179533843532,0.00920940193428,0.0,467.2194679271038,465.55173064026087,467.1417210994252,467.1812677481313
6.899999999999941,-68.4118944355,37.9245475439,15.8264797595,0.0683421186423,0.55742060528,0.0,-41.9362808011,5.94824062599,-14.6155512701,-0.17974612535,0.0111799847435,0.0,448.51876630949386,448.678730652805,449.4101175903716,449.36213622682675
6.95999999999994,-71.000999356,38.2775640782,14.9032926383,0.0646673446147,0.559097521327,0.0,-44.4098585884,5.81793642314,-16.1849392207,-0.151713020455,0.0210331999775,0.0,463.52942213896335,464.30333421600574,462.4660089483673,464.64329928768154
7.019999999999938,-73.7461841292,38.6224151828,13.8775377028,0.0564349586261,0.567954678254,0.0,-47.1442559011,5.67681212003,-18.0442631887,-0.142623737718,0.0500466268496,0.0,434.7309028799602,437.156829417064,435.97808651596324,436.71604362243505
7.079999999999937,-76.6659026664,38.9587296999,12.7321869433,0.0503270003642,0.571763046081,0.0,-50.2408411472,5.53311261396,-20.1760825659,-0.161011287904,0.0389413701278,0.0,436.1060029584903,435.17827097091293,437.42492736285726,435.86895115109076
7.139999999999936,-79.7876532521,39.2865815964,11.4542293441,0.0417213801551,0.578470193238,0.0,-53.8900564289,5.3953859329,-22.4786899409,-0.150896450168,0.0148082796421,0.0,492.0008532601288,490.21030310799466,490.64507934893874,491.3748347126587
7.1999999999999345,-83.1421467039,39.6060824831,10.0224473464,0.0329531920593,0.580286020218,0.0,-58.0226311341,5.25565156818,-25.3112604472,-0.158073606367,0.0242251850775,0.0,447.210790164671,447.97750350629144,449.3095583013833,448.70508592954053
7.259999999999933,-86.7656891952,39.9174628973,8.40634810464,0.0235481294105,0.584640046741,0.0,-62.8821047292,5.12567751351,-28.6438244307,-0.1559633169,0.00433016246309,0.0,448.64682607528147,447.02769478828446,446.89964932391877,447.048413092058
7.319999999999932,-90.7088322402,40.2215024844,6.57324601138,0.0167884712282,0.586413062384,0.0,-68.7151726619,5.01044993228,-32.5675407463,-0.174862390818,0.0166588428724,0.0,467.79151495555504,468.75092239261056,469.70883559600145,468.21654317855064
7.379999999999931,-95.03695138,40.5190984789,4.47920640059,0.0068170335609,0.588163901107,0.0,-75.7687372022,4.91458861456,-37.3785535562,-0.16807108571,0.00588819497143,0.0,455.3669789919895,454.5040113335505,453.76992876528067,454.28715162225654
7.439999999999929,-99.8353665363,40.8121055188,2.06156294307,6.28147038456,0.595543596302,0.0,-84.4637781624,4.85899671439,-43.4188626029,-0.182973332963,0.0337503029711,0.0,432.58963609075556,434.93074439455546,433.043355910241,431.75753495533553
7.499999999999928,-105.221675717,41.1031940291,0.0,6.27817459323,0.603085468092,0.0,-95.4862307407,4.84823084655,-51.135705845,-0.214561394664,0.0583078452211,0.0,443.2165376056783,445.23242572669926,445.6474329773948,443.0197241836193
